person,speech,date,time
#THE COURT: ,"ALL RIGHT.THEN I WOULD SUGGEST IF YOU'RE NOT GOING TO BE OFFERING THESE, MR. DARDEN, THAT WE NOT -- WHAT IS YOUR PURPOSE OF GIVING THIS TO MR. DOUGLAS AT THIS POINT?
","JANUARY 23, 1995 ",9:21 A.M.
#MR. DOUGLAS: ,"HE TOLD ME HE WAS GOING TO USE THEM IN HIS OPENING, YOUR HONOR.
","JANUARY 23, 1995 ",9:21 A.M.
#MR. DARDEN: ,"I WAS SANDBAGGING, YOUR HONOR. I APOLOGIZE.
","JANUARY 23, 1995 ",9:21 A.M.
#MR. DOUGLAS: ,"I STAND SANDBAGGED, YOUR HONOR.
","JANUARY 23, 1995 ",9:21 A.M.
#THE COURT: ,"ANY RESPONSE TO MR. DOUGLAS' COMMENTS REGARDING THE DUAL CALENDAR ISSUE, MR. DARDEN?
","JANUARY 23, 1995 ",9:21 A.M.
#MR. DARDEN: ,"YES, YOUR HONOR.I THINK THE GRAND JURY TRANSCRIPT WILL SPEAK FOR ITSELF. IT WAS HERE A LITTLE WHILE AGO. I'LL HAVE IT BACK HERE TOMORROW MORNING.AS I RECALL, MISS RANDA TOLD THE GRAND JURY THAT SHE HAD THE ORIGINAL CALENDAR. SHE TURNED THAT OVER TO A LAWYER, AND THEN SHE MADE A SECOND COPY OR ATTEMPTED TO MAKE A SECOND COPY FROM THE FIRST.IT'S NOT A XEROX COPY. IT'S A HANDWRITTEN COPY. SO SHE OBTAINED ANOTHER CALENDAR BOOK.IN ADDITION, AS I RECALL, THERE'S ACTUALLY A THIRD CALENDAR WHICH IS TYPED AND WHICH IS SIMILAR TO THIS ONE, BUT WAS FOUND IN MR. COWLING'S BRONCO AS I RECALL AT THE END OF THE CHASE. SO THERE'S ACTUALLY THREE CALENDARS.AND THAT IS NOT THE ORIGINAL.
","JANUARY 23, 1995 ",9:21 A.M.
#THE COURT: ,"ALL RIGHT.
","JANUARY 23, 1995 ",9:21 A.M.
#MR. DOUGLAS: ,"I DON'T THINK ANYMORE NEED BE SAID.
","JANUARY 23, 1995 ",9:21 A.M.
#THE COURT: ,"ALL RIGHT.THE OBJECTION WILL BE SUSTAINED. THERE'S TOO MUCH CONTROVERSY ABOUT THAT PARTICULAR CALENDAR FOR ME TO FEEL COMFORTABLE GOING FORWARD WITH IT IN ITS PRESENT STATE.ALL RIGHT.COUNSEL, THEN NOW I'M GOING TO INVITE THE JURY FINALLY TO JOIN US TODAY FOR THE PURPOSES OF PREINSTRUCTING THEM AS WE HAD DISCUSSED EARLIER IN THE CASE.BEFORE I BEGIN THE PRE-INSTRUCTION, LET ME JUST MAKE A COMMENT TO COUNSEL.
","JANUARY 23, 1995 ",9:21 A.M.
#MS. CLARK: ,"I AM SORRY, YOUR HONOR.
","JANUARY 23, 1995 ",9:21 A.M.
#THE COURT: ,"COUNSEL, WE ARE ALL ACQUAINTED WITH EACH OTHER OVER MANY LONG YEARS. I KNOW THIS COURT HAS BEEN COLLEAGUES WITH A MAJORITY OF COUNSEL HERE AT ONE TIME OR ANOTHER.I KNOW THAT MR. COCHRAN HAS PROBABLY SUPERVISED TWO-THIRDS OF THE LAWYERS IN THIS COURTROOM TODAY AT SOME POINT IN TIME.
","JANUARY 23, 1995 ",9:21 A.M.
#MR. COCHRAN: ,"YES, YOUR HONOR. I LEARNED THE ERROR OF MY WAYS A LONG TIME AGO.
","JANUARY 23, 1995 ",9:21 A.M.
#THE COURT: ,"COUNSEL, THIS IS A SERIOUS COMMENT IF YOU DON'T MIND.MY POINT IS THAT WE'RE ALL ACQUAINTED WITH EACH OTHER EITHER PERSONALLY OR BY REPUTATION. I THINK WE ALL KNOW AND RESPECT EACH OTHER ON THE BASIS OF OUR PERSONAL KNOWLEDGE AND PRIOR ACQUAINTANCESHIP.I EXPECT TO SEE A VERY HARD-FOUGHT BATTLE. IF TODAY'S PROCEEDING JUST TO GET TO THE OPENING STATEMENTS IS ANY INDICIA OF THAT, I THINK WE'RE GOING TO SEE ONE OF THE HARDEST FOUGHT LEGAL BATTLES IN MY RECOLLECTION CERTAINLY.I ANTICIPATE THAT BOTH SIDES WILL SPEND A LOT OF TIME WALKING ON THE EDGE OF THE LEGAL ENVELOPE HERE, AND BELIEVE ME, I WILL DO EVERYTHING I CAN TO KEEP YOU FROM GOING OVER THAT EDGE. I EXPECT TO SEE A DEMONSTRATION OF ABSOLUTELY FABULOUS LAWYERING SKILLS, BUT I ALSO EXPECT TO SEE ABSOLUTE PROFESSIONALISM IN THIS ENDEAVOR.I WANT YOU ALL TO REMEMBER BEFORE WE START THIS CASE THAT YOUR CONDUCT HERE WILL HAVE AN IMPACT NOT ONLY UPON THE WELFARE OF YOUR RESPECTIVE CLIENTS, BUT UPON THE IMAGE OF OUR PROFESSION FOR MANY YEARS TO COME. THOSE WHO SAY THE CRIMINAL JUSTICE SYSTEM ITSELF IS ON TRIAL MAY BE CORRECT IN THAT OBSERVATION.IF YOU RECALL, WHEN WE STARTED THIS TRIAL, I INVITED EACH COUNSEL IN TO CHAMBERS TO CHAT WITH ME. I INDICATED TO YOU THAT I EXPECTED AT THE END OF THIS TRIAL, THAT WE WOULD ALL GO OUT AND HAVE DINNER TOGETHER ON ME AND THAT WE WOULD ALL BE PROFESSIONALS AND BE ABLE TO DEAL WITH EACH ACCORDINGLY, AND THAT INVITATION IS STILL OPEN AND I ANTICIPATE WILL STILL BE OPEN AT THE CLOSE OF THIS TRIAL.
","JANUARY 23, 1995 ",9:21 A.M.
#MR. COCHRAN: ,"THANK YOU VERY MUCH.ON BEHALF OF THE DEFENDANT, THANK YOU VERY MUCH.
","JANUARY 23, 1995 ",9:21 A.M.
#MS. CLARK: ,"ON BEHALF OF THE PEOPLE, THANK YOU VERY MUCH, YOUR HONOR.HELD IN OPEN COURT, IN THEPRESENCE OF THE JURY:)
","JANUARY 23, 1995 ",9:21 A.M.
#THE COURT: ,"LET'S HAVE THE JURORS JUST TAKE THE LAST TWO AVAILABLE SEATS, PLEASE.ALL RIGHT.THANK YOU, COUNSEL.ALL RIGHT.GOOD AFTERNOON, LADIES AND GENTLEMEN.""GOOD AFTERNOON."")
","JANUARY 23, 1995 ",9:21 A.M.
